Gen,total_rating,scale_correctness_rating,zipfs_law_distance_pitches,zipfs_law_distance_intervals,neighbour_pitch_rating,melody_direction_rating,direction_stability_rating,unique_pitches_rating,bindings_rating,measures_rating,types_distance_rating,semitones_distance_rating,pitches_distance_rating,duration_distance_rating,offsets_distance_rating,absolute_rhythm_rating,absolute_types_rating,types_distr_rating,interval_distr_distance_rating,element_count_rating
118,25.39001977,0.363636364,0.067887178,0.032374454,0.294117647,0.045381039,0.045381039,0.092160738,4.0625,6.25,0.920322014,2.199014623,1.561031684,1.975216804,0.773721048,2.8,1.1,0.348796525,2.458478611,0
119,25.67332118,0.363636364,0.276510175,0.086760587,0.294117647,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.920322014,2.2217811,1.556358963,1.975216804,0.773721048,2.8,1.1,0.348796525,2.476661793,0
120,25.59096635,0.363636364,0.42718803,0.130554971,0.196078431,0.025773196,0.025773196,0.095783926,4.0625,6.25,0.909504355,2.265379703,1.574954333,1.973811835,0.795356465,2.8,1.1,0.336207929,2.258463615,0
121,25.59096635,0.363636364,0.42718803,0.130554971,0.196078431,0.025773196,0.025773196,0.095783926,4.0625,6.25,0.909504355,2.265379703,1.574954333,1.973811835,0.795356465,2.8,1.1,0.336207929,2.258463615,0
122,25.59096635,0.363636364,0.42718803,0.130554971,0.196078431,0.025773196,0.025773196,0.095783926,4.0625,6.25,0.909504355,2.265379703,1.574954333,1.973811835,0.795356465,2.8,1.1,0.336207929,2.258463615,0
123,25.44591376,0.363636364,0.468766762,0.036750075,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.272687972,1.565623069,1.973811835,0.795356465,2.8,1.1,0.336207929,2.246091553,0
124,25.59096635,0.363636364,0.42718803,0.130554971,0.196078431,0.025773196,0.025773196,0.095783926,4.0625,6.25,0.909504355,2.265379703,1.574954333,1.973811835,0.795356465,2.8,1.1,0.336207929,2.258463615,0
125,25.67332118,0.363636364,0.276510175,0.086760587,0.294117647,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.920322014,2.2217811,1.556358963,1.975216804,0.773721048,2.8,1.1,0.348796525,2.476661793,0
126,25.45751103,0.348623853,0.097908754,0.097899416,0.198019802,0.050525671,0.050525671,0.096947578,4.0625,6.25,0.939782755,2.272591005,1.53112322,1.987803303,0.791715764,2.8,1.1,0.336207929,2.445336312,0
127,25.44591376,0.363636364,0.468766762,0.036750075,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.272687972,1.565623069,1.973811835,0.795356465,2.8,1.1,0.336207929,2.246091553,0
128,25.44591376,0.363636364,0.468766762,0.036750075,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.272687972,1.565623069,1.973811835,0.795356465,2.8,1.1,0.336207929,2.246091553,0
129,25.27562607,0.381818182,0.062450114,0.284455496,0.098039216,0.035577117,0.035577117,0.099407115,4.0625,6.25,0.909504355,2.301637968,1.575924337,1.973811835,0.795356465,2.8,1.1,0.336207929,2.173358827,0
130,25.27562607,0.381818182,0.062450114,0.284455496,0.098039216,0.035577117,0.035577117,0.099407115,4.0625,6.25,0.909504355,2.301637968,1.575924337,1.973811835,0.795356465,2.8,1.1,0.336207929,2.173358827,0
131,25.28110885,0.381818182,0.062450114,0.284455496,0.098039216,0.035577117,0.035577117,0.099407115,4.0625,6.25,0.932814478,2.278592467,1.561767492,1.987593862,0.813356903,2.8,1.1,0.323800464,2.173358827,0
132,25.44591376,0.363636364,0.468766762,0.036750075,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.272687972,1.565623069,1.973811835,0.795356465,2.8,1.1,0.336207929,2.246091553,0
133,25.4734567,0.327272727,0.513091309,0.040454341,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.245893221,1.56112967,1.966428213,0.795356465,2.8,1.1,0.336207929,2.300641098,0
134,25.34935209,0.345454545,0.429103678,0.018171754,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.245893221,1.561479823,1.966428213,0.795356465,2.8,1.1,0.336207929,2.264274735,0
135,25.34935209,0.345454545,0.429103678,0.018171754,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.245893221,1.561479823,1.966428213,0.795356465,2.8,1.1,0.336207929,2.264274735,0
136,25.34935209,0.345454545,0.429103678,0.018171754,0.098039216,0.035577117,0.035577117,0.095783926,4.0625,6.25,0.909504355,2.245893221,1.561479823,1.966428213,0.795356465,2.8,1.1,0.336207929,2.264274735,0
137,24.6782415,0.309090909,0.06230086,0.116536434,0,0.035577117,0.035577117,0.093506494,4.0625,6.25,0.90847531,2.257240876,1.605869503,1.966428213,0.795356465,2.8,1.1,0.437657204,1.842124995,0
138,24.6782415,0.309090909,0.06230086,0.116536434,0,0.035577117,0.035577117,0.093506494,4.0625,6.25,0.90847531,2.257240876,1.605869503,1.966428213,0.795356465,2.8,1.1,0.437657204,1.842124995,0
139,24.57803808,0.309090909,0.00639849,0.057620115,0,0.035577117,0.035577117,0.093506494,4.0625,6.25,0.90847531,2.262362232,1.591533933,1.953891333,0.795356465,2.8,1.1,0.437657204,1.878491358,0
140,24.57803808,0.309090909,0.00639849,0.057620115,0,0.035577117,0.035577117,0.093506494,4.0625,6.25,0.90847531,2.262362232,1.591533933,1.953891333,0.795356465,2.8,1.1,0.437657204,1.878491358,0
141,24.51836824,0.309090909,0.00639849,0.057620115,0,0.035577117,0.035577117,0.093506494,4.0625,6.25,0.920211722,2.215443245,1.575105668,1.954138649,0.773721048,2.8,1.1,0.450986306,1.878491358,0
142,24.51836824,0.309090909,0.00639849,0.057620115,0,0.035577117,0.035577117,0.093506494,4.0625,6.25,0.920211722,2.215443245,1.575105668,1.954138649,0.773721048,2.8,1.1,0.450986306,1.878491358,0
143,24.67855383,0.327272727,0.083539255,0.154374691,0,0.025773196,0.025773196,0.093506494,4.0625,6.25,0.903571318,2.258982921,1.601723559,1.943305164,0.795356465,2.8,1.2,0.437657204,1.715217636,0
144,25.05877549,0.327272727,0.137839202,0.260506049,0.098039216,0.025773196,0.025773196,0.093506494,4.0625,6.25,0.920211722,2.224052362,1.584426837,1.954384953,0.773721048,2.8,1.1,0.450986306,1.969782177,0
