Gen,total_rating,scale_correctness_rating,zipfs_law_distance_pitches,zipfs_law_distance_intervals,neighbour_pitch_rating,melody_direction_rating,direction_stability_rating,unique_pitches_rating,bindings_rating,measures_rating,types_distance_rating,semitones_distance_rating,pitches_distance_rating,duration_distance_rating,offsets_distance_rating,absolute_rhythm_rating,absolute_types_rating,types_distr_rating,interval_distr_distance_rating,element_count_rating
12,22.30574723,0.324324324,0.166063442,0.051461161,0.009090909,0.007591378,0.007591378,0.036363636,3.333333333,1.5625,1.348608654,2.435803363,1.708069378,3.053338714,0.944399672,3.1,1.3,0.61707989,2.093516426,0.20661157
13,22.32769949,0.306306306,0.130064848,0.051461161,0.009090909,0.007591378,0.007591378,0.032915361,3.4375,1.5625,1.348608654,2.408122202,1.688459327,3.075880408,0.944399672,3.1,1.3,0.61707989,2.093516426,0.20661157
14,22.26681858,0.339285714,0.067442446,0.171501495,0.009009009,0.012259682,0.012259682,0.029467085,3.4375,1.5625,1.414869637,2.42810321,1.692946472,3.107644397,0.959915889,3,1.3,0.490953764,2.065870842,0.165289256
15,22.64889544,0.324324324,0.048485247,0.004625253,0.009090909,0.007591378,0.007591378,0.032915361,3.75,1.5625,1.364047571,2.412866009,1.714643788,3.064882648,0.986801378,3.1,1.3,0.61707989,2.093516426,0.247933884
16,22.32861767,0.306306306,0.130064848,0.051461161,0.009090909,0.007591378,0.007591378,0.032915361,3.4375,1.5625,1.330574783,2.408122202,1.746657602,3.035246177,0.968392305,3.1,1.3,0.553152949,2.093516426,0.247933884
17,22.41538132,0.36036036,0.155569211,0.219720405,0.009090909,0.007591378,0.007591378,0.030769231,3.333333333,1.5625,1.359679273,2.425415947,1.708390617,3.068999817,0.944399672,3.1,1.3,0.521841795,2.093516426,0.20661157
18,22.39241967,0.342342342,0.084309292,0.004625253,0.009090909,0.007591378,0.007591378,0.036363636,3.541666667,1.5625,1.348608654,2.44054717,1.709167314,3.036408115,0.944399672,3.1,1.3,0.61707989,2.093516426,0.20661157
19,22.1284082,0.309090909,0.007031646,0.137266038,0.009174312,0.012011728,0.012011728,0.034265734,3.333333333,1.5625,1.282217502,2.507865192,1.754684954,3.049161699,0.986585516,3,1.3,0.488344258,2.053607452,0.289256198
20,24.22302935,0.309090909,0.056549998,0.434651501,0.009174312,0.012011728,0.012011728,0.038476312,3.541666667,3.125,1.320009014,2.548031928,1.690521075,3.060582695,0.97669688,3,1.3,0.584895982,1.955724736,0.247933884
21,23.84283925,0.348623853,0.104250372,0.170071139,0.018518519,0.016513937,0.016513937,0.034955186,3.4375,2.34375,1.385617267,2.547922799,1.718161665,3.207947157,1.003850405,3.1,1.3,0.64904336,2.15034346,0.289256198
22,22.82800741,0.314814815,0.045431987,0.279910937,0,0.011754504,0.011754504,0.039200516,3.541666667,1.5625,1.313671211,2.536993364,1.689362289,3.130451022,0.998010847,3.1,1.3,0.681447706,1.940458534,0.330578512
23,22.50483693,0.311926606,0.045431987,0.1308571,0,0.007254677,0.007254677,0.039200516,3.541666667,1.5625,1.293951842,2.542354701,1.685014833,3.117451639,1.002201838,3.1,1.3,0.64904336,1.879470292,0.289256198
24,22.50483693,0.311926606,0.045431987,0.1308571,0,0.007254677,0.007254677,0.039200516,3.541666667,1.5625,1.293951842,2.542354701,1.685014833,3.117451639,1.002201838,3.1,1.3,0.64904336,1.879470292,0.289256198
25,22.86029994,0.330275229,0.36274472,0.224594175,0,0.016513937,0.016513937,0.038476312,3.4375,1.5625,1.316284177,2.507000317,1.732194,3.089841406,0.996570936,3.1,1.3,0.584895982,1.913816302,0.330578512
26,22.69656715,0.351851852,0.215329144,0.102459145,0,0.011754504,0.011754504,0.039200516,3.541666667,1.5625,1.291539528,2.568108329,1.788205141,3.105295906,1.012129662,3,1.2,0.61707989,1.905791533,0.371900826
27,22.60500536,0.309090909,0.174392894,0.41476838,0,0.012011728,0.012011728,0.038476312,3.333333333,1.5625,1.305433018,2.513461622,1.71699158,3.08030495,1.002156845,3.1,1.3,0.553152949,1.887662919,0.289256198
28,22.55690129,0.345454545,0.053345578,0.41476838,0,0.012011728,0.012011728,0.031434059,3.333333333,1.5625,1.305433018,2.540492504,1.733582558,3.08030495,1.002156845,3.1,1.3,0.553152949,1.887662919,0.289256198
